183_img_	Train/input/183_img_.png	Train/GT/183_img_.png
184_img_	Train/input/184_img_.png	Train/GT/184_img_.png
185_img_	Train/input/185_img_.png	Train/GT/185_img_.png
187_img_	Train/input/187_img_.png	Train/GT/187_img_.png
189_img_	Train/input/189_img_.png	Train/GT/189_img_.png
18_img_	Val/input/18_img_.png	Val/GT/18_img_.png
190_img_	Train/input/190_img_.png	Train/GT/190_img_.png
191_img_	Train/input/191_img_.png	Train/GT/191_img_.png
192_img_	Train/input/192_img_.png	Train/GT/192_img_.png
193_img_	Train/input/193_img_.png	Train/GT/193_img_.png
194_img_	Train/input/194_img_.png	Train/GT/194_img_.png
195_img_	Train/input/195_img_.png	Train/GT/195_img_.png
196_img_	Train/input/196_img_.png	Train/GT/196_img_.png
198_img_	Train/input/198_img_.png	Train/GT/198_img_.png
199_img_	Train/input/199_img_.png	Train/GT/199_img_.png
19_img_	Train/input/19_img_.png	Train/GT/19_img_.png
20	Train/input/20.png	Train/GT/20.png
200_img_	Train/input/200_img_.png	Train/GT/200_img_.png
201_img_	Train/input/201_img_.png	Train/GT/201_img_.png
202_img_	Val/input/202_img_.png	Val/GT/202_img_.png
203_img_	Val/input/203_img_.png	Val/GT/203_img_.png
204_img_	Train/input/204_img_.png	Train/GT/204_img_.png
205_img_	Val/input/205_img_.png	Val/GT/205_img_.png
206_img_	Train/input/206_img_.png	Train/GT/206_img_.png
207_img_	Val/input/207_img_.png	Val/GT/207_img_.png
214_img_	Train/input/214_img_.png	Train/GT/214_img_.png
215_img_	Train/input/215_img_.png	Train/GT/215_img_.png
216_img_	Train/input/216_img_.png	Train/GT/216_img_.png
217_img_	Train/input/217_img_.png	Train/GT/217_img_.png
220_img_	Train/input/220_img_.png	Train/GT/220_img_.png
221_img_	Train/input/221_img_.png	Train/GT/221_img_.png
222_img_	Train/input/222_img_.png	Train/GT/222_img_.png
224_img_	Train/input/224_img_.png	Train/GT/224_img_.png
225_img_	Train/input/225_img_.png	Train/GT/225_img_.png
226_img_	Train/input/226_img_.png	Train/GT/226_img_.png
227_img_	Train/input/227_img_.png	Train/GT/227_img_.png
228_img_	Train/input/228_img_.png	Train/GT/228_img_.png
229_img_	Train/input/229_img_.png	Train/GT/229_img_.png
22_img_	Train/input/22_img_.png	Train/GT/22_img_.png
230_img_	Train/input/230_img_.png	Train/GT/230_img_.png
233_img_	Train/input/233_img_.png	Train/GT/233_img_.png
234_img_	Val/input/234_img_.png	Val/GT/234_img_.png
236_img_	Train/input/236_img_.png	Train/GT/236_img_.png
23_img_	Train/input/23_img_.png	Train/GT/23_img_.png
240_img_	Train/input/240_img_.png	Train/GT/240_img_.png
241_img_	Train/input/241_img_.png	Train/GT/241_img_.png
242_img_	Train/input/242_img_.png	Train/GT/242_img_.png
243_img_	Train/input/243_img_.png	Train/GT/243_img_.png
244_img_	Train/input/244_img_.png	Train/GT/244_img_.png
245_img_	Train/input/245_img_.png	Train/GT/245_img_.png
246_img_	Train/input/246_img_.png	Train/GT/246_img_.png
247_img_	Train/input/247_img_.png	Train/GT/247_img_.png
248_img_	Train/input/248_img_.png	Train/GT/248_img_.png
24_img_	Train/input/24_img_.png	Train/GT/24_img_.png
251_img_	Train/input/251_img_.png	Train/GT/251_img_.png
252_img_	Train/input/252_img_.png	Train/GT/252_img_.png
254_img_	Train/input/254_img_.png	Train/GT/254_img_.png
255_img_	Train/input/255_img_.png	Train/GT/255_img_.png
257_img_	Train/input/257_img_.png	Train/GT/257_img_.png
258_img_	Train/input/258_img_.png	Train/GT/258_img_.png
259_img_	Train/input/259_img_.png	Train/GT/259_img_.png
260_img_	Train/input/260_img_.png	Train/GT/260_img_.png
262_img_	Train/input/262_img_.png	Train/GT/262_img_.png
263_img_	Val/input/263_img_.png	Val/GT/263_img_.png
265_img_	Train/input/265_img_.png	Train/GT/265_img_.png
266_img_	Train/input/266_img_.png	Train/GT/266_img_.png
267_img_	Train/input/267_img_.png	Train/GT/267_img_.png
268_img_	Train/input/268_img_.png	Train/GT/268_img_.png
270_img_	Val/input/270_img_.png	Val/GT/270_img_.png
271_img_	Train/input/271_img_.png	Train/GT/271_img_.png
272_img_	Train/input/272_img_.png	Train/GT/272_img_.png
273_img_	Train/input/273_img_.png	Train/GT/273_img_.png
274_img_	Val/input/274_img_.png	Val/GT/274_img_.png
275_img_	Val/input/275_img_.png	Val/GT/275_img_.png
276_img_	Val/input/276_img_.png	Val/GT/276_img_.png
277_img_	Train/input/277_img_.png	Train/GT/277_img_.png
278_img_	Train/input/278_img_.png	Train/GT/278_img_.png
279_img_	Train/input/279_img_.png	Train/GT/279_img_.png
27_img_	Train/input/27_img_.png	Train/GT/27_img_.png
280_img_	Train/input/280_img_.png	Train/GT/280_img_.png
281_img_	Val/input/281_img_.png	Val/GT/281_img_.png
282_img_	Train/input/282_img_.png	Train/GT/282_img_.png
284_img_	Train/input/284_img_.png	Train/GT/284_img_.png
287_img_	Train/input/287_img_.png	Train/GT/287_img_.png
288_img_	Train/input/288_img_.png	Train/GT/288_img_.png
28_img_	Train/input/28_img_.png	Train/GT/28_img_.png
290_img_	Train/input/290_img_.png	Train/GT/290_img_.png
292_img_	Val/input/292_img_.png	Val/GT/292_img_.png
294_img_	Train/input/294_img_.png	Train/GT/294_img_.png
295_img_	Train/input/295_img_.png	Train/GT/295_img_.png
296_img_	Train/input/296_img_.png	Train/GT/296_img_.png
298_img_	Train/input/298_img_.png	Train/GT/298_img_.png
29_img_	Val/input/29_img_.png	Val/GT/29_img_.png
300_img_	Train/input/300_img_.png	Train/GT/300_img_.png
301_img_	Train/input/301_img_.png	Train/GT/301_img_.png
302_img_	Train/input/302_img_.png	Train/GT/302_img_.png
303_img_	Train/input/303_img_.png	Train/GT/303_img_.png
304_img_	Train/input/304_img_.png	Train/GT/304_img_.png
305_img_	Train/input/305_img_.png	Train/GT/305_img_.png
306_img_	Train/input/306_img_.png	Train/GT/306_img_.png
307_img_	Train/input/307_img_.png	Train/GT/307_img_.png
30_img_	Train/input/30_img_.png	Train/GT/30_img_.png
312_img_	Train/input/312_img_.png	Train/GT/312_img_.png
313_img_	Train/input/313_img_.png	Train/GT/313_img_.png
314_img_	Train/input/314_img_.png	Train/GT/314_img_.png
315_img_	Train/input/315_img_.png	Train/GT/315_img_.png
317_img_	Train/input/317_img_.png	Train/GT/317_img_.png
318_img_	Train/input/318_img_.png	Train/GT/318_img_.png
319_img_	Train/input/319_img_.png	Train/GT/319_img_.png
320_img_	Train/input/320_img_.png	Train/GT/320_img_.png
322_img_	Train/input/322_img_.png	Train/GT/322_img_.png
323_img_	Train/input/323_img_.png	Train/GT/323_img_.png
324_img_	Train/input/324_img_.png	Train/GT/324_img_.png
325_img_	Train/input/325_img_.png	Train/GT/325_img_.png
326_img_	Train/input/326_img_.png	Train/GT/326_img_.png
327_img_	Train/input/327_img_.png	Train/GT/327_img_.png
328_img_	Train/input/328_img_.png	Train/GT/328_img_.png
32_img_	Train/input/32_img_.png	Train/GT/32_img_.png
332_img_	Train/input/332_img_.png	Train/GT/332_img_.png
334_img_	Train/input/334_img_.png	Train/GT/334_img_.png
336_img_	Train/input/336_img_.png	Train/GT/336_img_.png
337_img_	Train/input/337_img_.png	Train/GT/337_img_.png
338_img_	Val/input/338_img_.png	Val/GT/338_img_.png
340_img_	Train/input/340_img_.png	Train/GT/340_img_.png
341_img_	Train/input/341_img_.png	Train/GT/341_img_.png
342_img_	Train/input/342_img_.png	Train/GT/342_img_.png
343_img_	Train/input/343_img_.png	Train/GT/343_img_.png
345_img_	Val/input/345_img_.png	Val/GT/345_img_.png
347_img_	Train/input/347_img_.png	Train/GT/347_img_.png
348_img_	Train/input/348_img_.png	Train/GT/348_img_.png
35	Train/input/35.png	Train/GT/35.png
350_img_	Train/input/350_img_.png	Train/GT/350_img_.png
351_img_	Train/input/351_img_.png	Train/GT/351_img_.png
353_img_	Train/input/353_img_.png	Train/GT/353_img_.png
355_img_	Train/input/355_img_.png	Train/GT/355_img_.png
356_img_	Train/input/356_img_.png	Train/GT/356_img_.png
359_img_	Train/input/359_img_.png	Train/GT/359_img_.png
360_img_	Val/input/360_img_.png	Val/GT/360_img_.png
361_img_	Train/input/361_img_.png	Train/GT/361_img_.png
363_img_	Val/input/363_img_.png	Val/GT/363_img_.png
364_img_	Train/input/364_img_.png	Train/GT/364_img_.png
365_img_	Train/input/365_img_.png	Train/GT/365_img_.png
366_img_	Val/input/366_img_.png	Val/GT/366_img_.png
367_img_	Val/input/367_img_.png	Val/GT/367_img_.png
369_img_	Train/input/369_img_.png	Train/GT/369_img_.png
370_img_	Train/input/370_img_.png	Train/GT/370_img_.png
371_img_	Val/input/371_img_.png	Val/GT/371_img_.png
372_img_	Train/input/372_img_.png	Train/GT/372_img_.png
373_img_	Train/input/373_img_.png	Train/GT/373_img_.png
374_img_	Train/input/374_img_.png	Train/GT/374_img_.png
375_img_	Train/input/375_img_.png	Train/GT/375_img_.png
376_img_	Train/input/376_img_.png	Train/GT/376_img_.png
377_img_	Train/input/377_img_.png	Train/GT/377_img_.png
378_img_	Train/input/378_img_.png	Train/GT/378_img_.png
37_img_	Train/input/37_img_.png	Train/GT/37_img_.png
384_img_	Train/input/384_img_.png	Train/GT/384_img_.png
385_img_	Train/input/385_img_.png	Train/GT/385_img_.png
387_img_	Train/input/387_img_.png	Train/GT/387_img_.png
391_img_	Train/input/391_img_.png	Train/GT/391_img_.png
392_img_	Train/input/392_img_.png	Train/GT/392_img_.png
393_img_	Train/input/393_img_.png	Train/GT/393_img_.png
394_img_	Train/input/394_img_.png	Train/GT/394_img_.png
395_img_	Train/input/395_img_.png	Train/GT/395_img_.png
39_img_	Train/input/39_img_.png	Train/GT/39_img_.png
4	Train/input/4.png	Train/GT/4.png
400_img_	Train/input/400_img_.png	Train/GT/400_img_.png
401_img_	Train/input/401_img_.png	Train/GT/401_img_.png
402_img_	Train/input/402_img_.png	Train/GT/402_img_.png
403_img_	Train/input/403_img_.png	Train/GT/403_img_.png
404_img_	Train/input/404_img_.png	Train/GT/404_img_.png
405_img_	Train/input/405_img_.png	Train/GT/405_img_.png
406_img_	Train/input/406_img_.png	Train/GT/406_img_.png
407_img_	Train/input/407_img_.png	Train/GT/407_img_.png
409_img_	Val/input/409_img_.png	Val/GT/409_img_.png
410_img_	Train/input/410_img_.png	Train/GT/410_img_.png
411_img_	Train/input/411_img_.png	Train/GT/411_img_.png
412_img_	Train/input/412_img_.png	Train/GT/412_img_.png
415_img_	Train/input/415_img_.png	Train/GT/415_img_.png
416_img_	Train/input/416_img_.png	Train/GT/416_img_.png
417_img_	Train/input/417_img_.png	Train/GT/417_img_.png
418_img_	Train/input/418_img_.png	Train/GT/418_img_.png
41_img_	Train/input/41_img_.png	Train/GT/41_img_.png
420_img_	Train/input/420_img_.png	Train/GT/420_img_.png
421_img_	Train/input/421_img_.png	Train/GT/421_img_.png
422_img_	Train/input/422_img_.png	Train/GT/422_img_.png
423_img_	Train/input/423_img_.png	Train/GT/423_img_.png
424_img_	Train/input/424_img_.png	Train/GT/424_img_.png
425_img_	Train/input/425_img_.png	Train/GT/425_img_.png
428_img_	Val/input/428_img_.png	Val/GT/428_img_.png
429_img_	Train/input/429_img_.png	Train/GT/429_img_.png
42_img_	Val/input/42_img_.png	Val/GT/42_img_.png
432_img_	Train/input/432_img_.png	Train/GT/432_img_.png
433_img_	Train/input/433_img_.png	Train/GT/433_img_.png
435_img_	Train/input/435_img_.png	Train/GT/435_img_.png
436_img_	Val/input/436_img_.png	Val/GT/436_img_.png
437_img_	Train/input/437_img_.png	Train/GT/437_img_.png
438_img_	Train/input/438_img_.png	Train/GT/438_img_.png
439_img_	Val/input/439_img_.png	Val/GT/439_img_.png
43_img_	Train/input/43_img_.png	Train/GT/43_img_.png
440_img_	Train/input/440_img_.png	Train/GT/440_img_.png
441_img_	Train/input/441_img_.png	Train/GT/441_img_.png
442_img_	Train/input/442_img_.png	Train/GT/442_img_.png
443_img_	Train/input/443_img_.png	Train/GT/443_img_.png
445_img_	Train/input/445_img_.png	Train/GT/445_img_.png
446_img_	Train/input/446_img_.png	Train/GT/446_img_.png
447_img_	Train/input/447_img_.png	Train/GT/447_img_.png
448_img_	Train/input/448_img_.png	Train/GT/448_img_.png
44_img_	Train/input/44_img_.png	Train/GT/44_img_.png
450_img_	Train/input/450_img_.png	Train/GT/450_img_.png
451_img_	Train/input/451_img_.png	Train/GT/451_img_.png
452_img_	Train/input/452_img_.png	Train/GT/452_img_.png
453_img_	Train/input/453_img_.png	Train/GT/453_img_.png
455_img_	Train/input/455_img_.png	Train/GT/455_img_.png
457_img_	Train/input/457_img_.png	Train/GT/457_img_.png
458_img_	Train/input/458_img_.png	Train/GT/458_img_.png
459_img_	Train/input/459_img_.png	Train/GT/459_img_.png
45_img_	Train/input/45_img_.png	Train/GT/45_img_.png
460_img_	Train/input/460_img_.png	Train/GT/460_img_.png
461_img_	Train/input/461_img_.png	Train/GT/461_img_.png
462_img_	Train/input/462_img_.png	Train/GT/462_img_.png
464_img_	Train/input/464_img_.png	Train/GT/464_img_.png
465_img_	Val/input/465_img_.png	Val/GT/465_img_.png
466_img_	Train/input/466_img_.png	Train/GT/466_img_.png
467_img_	Train/input/467_img_.png	Train/GT/467_img_.png
468_img_	Train/input/468_img_.png	Train/GT/468_img_.png
469_img_	Train/input/469_img_.png	Train/GT/469_img_.png
46_img_	Train/input/46_img_.png	Train/GT/46_img_.png
470_img_	Train/input/470_img_.png	Train/GT/470_img_.png
471_img_	Train/input/471_img_.png	Train/GT/471_img_.png
472_img_	Val/input/472_img_.png	Val/GT/472_img_.png
473_img_	Train/input/473_img_.png	Train/GT/473_img_.png
476_img_	Train/input/476_img_.png	Train/GT/476_img_.png
477_img_	Train/input/477_img_.png	Train/GT/477_img_.png
478_img_	Train/input/478_img_.png	Train/GT/478_img_.png
479_img_	Train/input/479_img_.png	Train/GT/479_img_.png
480_img_	Train/input/480_img_.png	Train/GT/480_img_.png
481_img_	Train/input/481_img_.png	Train/GT/481_img_.png
482_img_	Train/input/482_img_.png	Train/GT/482_img_.png
483_img_	Train/input/483_img_.png	Train/GT/483_img_.png
484_img_	Train/input/484_img_.png	Train/GT/484_img_.png
485_img_	Train/input/485_img_.png	Train/GT/485_img_.png
486_img_	Val/input/486_img_.png	Val/GT/486_img_.png
487_img_	Val/input/487_img_.png	Val/GT/487_img_.png
488_img_	Train/input/488_img_.png	Train/GT/488_img_.png
489_img_	Train/input/489_img_.png	Train/GT/489_img_.png
48_img_	Train/input/48_img_.png	Train/GT/48_img_.png
490_img_	Train/input/490_img_.png	Train/GT/490_img_.png
491_img_	Val/input/491_img_.png	Val/GT/491_img_.png
493_img_	Train/input/493_img_.png	Train/GT/493_img_.png
494_img_	Train/input/494_img_.png	Train/GT/494_img_.png
495_img_	Val/input/495_img_.png	Val/GT/495_img_.png
496_img_	Train/input/496_img_.png	Train/GT/496_img_.png
497_img_	Train/input/497_img_.png	Train/GT/497_img_.png
498_img_	Train/input/498_img_.png	Train/GT/498_img_.png
499_img_	Train/input/499_img_.png	Train/GT/499_img_.png
49_img_	Train/input/49_img_.png	Train/GT/49_img_.png
4_img_	Train/input/4_img_.png	Train/GT/4_img_.png
501_img_	Train/input/501_img_.png	Train/GT/501_img_.png
502_img_	Val/input/502_img_.png	Val/GT/502_img_.png
503_img_	Train/input/503_img_.png	Train/GT/503_img_.png
504_img_	Train/input/504_img_.png	Train/GT/504_img_.png
505_img_	Train/input/505_img_.png	Train/GT/505_img_.png
506_img_	Train/input/506_img_.png	Train/GT/506_img_.png
507_img_	Train/input/507_img_.png	Train/GT/507_img_.png
508_img_	Train/input/508_img_.png	Train/GT/508_img_.png
509_img_	Train/input/509_img_.png	Train/GT/509_img_.png
50_img_	Train/input/50_img_.png	Train/GT/50_img_.png
510_img_	Train/input/510_img_.png	Train/GT/510_img_.png
511_img_	Train/input/511_img_.png	Train/GT/511_img_.png
512_img_	Val/input/512_img_.png	Val/GT/512_img_.png
513_img_	Val/input/513_img_.png	Val/GT/513_img_.png
515_img_	Val/input/515_img_.png	Val/GT/515_img_.png
516_img_	Train/input/516_img_.png	Train/GT/516_img_.png
517_img_	Train/input/517_img_.png	Train/GT/517_img_.png
518_img_	Train/input/518_img_.png	Train/GT/518_img_.png
519_img_	Train/input/519_img_.png	Train/GT/519_img_.png
51_img_	Train/input/51_img_.png	Train/GT/51_img_.png
524_img_	Train/input/524_img_.png	Train/GT/524_img_.png
526_img_	Train/input/526_img_.png	Train/GT/526_img_.png
527_img_	Train/input/527_img_.png	Train/GT/527_img_.png
528_img_	Train/input/528_img_.png	Train/GT/528_img_.png
52_img_	Train/input/52_img_.png	Train/GT/52_img_.png
530_img_	Train/input/530_img_.png	Train/GT/530_img_.png
531_img_	Train/input/531_img_.png	Train/GT/531_img_.png
532_img_	Train/input/532_img_.png	Train/GT/532_img_.png
533_img_	Train/input/533_img_.png	Train/GT/533_img_.png
534_img_	Train/input/534_img_.png	Train/GT/534_img_.png
535_img_	Train/input/535_img_.png	Train/GT/535_img_.png
536_img_	Train/input/536_img_.png	Train/GT/536_img_.png
538_img_	Train/input/538_img_.png	Train/GT/538_img_.png
539	Train/input/539.png	Train/GT/539.png
539_img_	Train/input/539_img_.png	Train/GT/539_img_.png
53_img_	Train/input/53_img_.png	Train/GT/53_img_.png
545_img_	Train/input/545_img_.png	Train/GT/545_img_.png
546_img_	Train/input/546_img_.png	Train/GT/546_img_.png
547_img_	Train/input/547_img_.png	Train/GT/547_img_.png
549_img_	Train/input/549_img_.png	Train/GT/549_img_.png
550_img_	Train/input/550_img_.png	Train/GT/550_img_.png
551_img_	Train/input/551_img_.png	Train/GT/551_img_.png
552_img_	Val/input/552_img_.png	Val/GT/552_img_.png
554_img_	Train/input/554_img_.png	Train/GT/554_img_.png
555_img_	Train/input/555_img_.png	Train/GT/555_img_.png
556_img_	Train/input/556_img_.png	Train/GT/556_img_.png
557_img_	Train/input/557_img_.png	Train/GT/557_img_.png
559	Train/input/559.png	Train/GT/559.png
55_img_	Train/input/55_img_.png	Train/GT/55_img_.png
560_img_	Train/input/560_img_.png	Train/GT/560_img_.png
561_img_	Train/input/561_img_.png	Train/GT/561_img_.png
562_img_	Train/input/562_img_.png	Train/GT/562_img_.png
563_img_	Train/input/563_img_.png	Train/GT/563_img_.png
564_img_	Train/input/564_img_.png	Train/GT/564_img_.png
566_img_	Train/input/566_img_.png	Train/GT/566_img_.png
567	Train/input/567.png	Train/GT/567.png
567_img_	Train/input/567_img_.png	Train/GT/567_img_.png
568_img_	Train/input/568_img_.png	Train/GT/568_img_.png
569_img_	Train/input/569_img_.png	Train/GT/569_img_.png
56_img_	Train/input/56_img_.png	Train/GT/56_img_.png
571_img_	Train/input/571_img_.png	Train/GT/571_img_.png
572_img_	Train/input/572_img_.png	Train/GT/572_img_.png
573_img_	Train/input/573_img_.png	Train/GT/573_img_.png
574_img_	Val/input/574_img_.png	Val/GT/574_img_.png
575_img_	Train/input/575_img_.png	Train/GT/575_img_.png
576_img_	Train/input/576_img_.png	Train/GT/576_img_.png
577_img_	Train/input/577_img_.png	Train/GT/577_img_.png
578_img_	Train/input/578_img_.png	Train/GT/578_img_.png
579_img_	Train/input/579_img_.png	Train/GT/579_img_.png
57_img_	Train/input/57_img_.png	Train/GT/57_img_.png
580_img_	Train/input/580_img_.png	Train/GT/580_img_.png
581_img_	Train/input/581_img_.png	Train/GT/581_img_.png
582_img_	Train/input/582_img_.png	Train/GT/582_img_.png
583_img_	Train/input/583_img_.png	Train/GT/583_img_.png
584_img_	Train/input/584_img_.png	Train/GT/584_img_.png
585_img_	Train/input/585_img_.png	Train/GT/585_img_.png
586_img_	Train/input/586_img_.png	Train/GT/586_img_.png
587_img_	Train/input/587_img_.png	Train/GT/587_img_.png
588_img_	Train/input/588_img_.png	Train/GT/588_img_.png
589_img_	Val/input/589_img_.png	Val/GT/589_img_.png
58_img_	Train/input/58_img_.png	Train/GT/58_img_.png
590_img_	Train/input/590_img_.png	Train/GT/590_img_.png
591_img_	Val/input/591_img_.png	Val/GT/591_img_.png
592_img_	Train/input/592_img_.png	Train/GT/592_img_.png
593_img_	Train/input/593_img_.png	Train/GT/593_img_.png
594_img_	Val/input/594_img_.png	Val/GT/594_img_.png
595_img_	Train/input/595_img_.png	Train/GT/595_img_.png
596_img_	Train/input/596_img_.png	Train/GT/596_img_.png
597_img_	Train/input/597_img_.png	Train/GT/597_img_.png
598	Val/input/598.png	Val/GT/598.png
598_img_	Train/input/598_img_.png	Train/GT/598_img_.png
599_img_	Val/input/599_img_.png	Val/GT/599_img_.png
59_img_	Train/input/59_img_.png	Train/GT/59_img_.png
600_img_	Train/input/600_img_.png	Train/GT/600_img_.png
607_img_	Train/input/607_img_.png	Train/GT/607_img_.png
608_img_	Train/input/608_img_.png	Train/GT/608_img_.png
609_img_	Train/input/609_img_.png	Train/GT/609_img_.png
60_img_	Train/input/60_img_.png	Train/GT/60_img_.png
610_img_	Train/input/610_img_.png	Train/GT/610_img_.png
611_img_	Train/input/611_img_.png	Train/GT/611_img_.png
612_img_	Train/input/612_img_.png	Train/GT/612_img_.png
613_img_	Train/input/613_img_.png	Train/GT/613_img_.png
614_img_	Train/input/614_img_.png	Train/GT/614_img_.png
615_img_	Train/input/615_img_.png	Train/GT/615_img_.png
616_img_	Train/input/616_img_.png	Train/GT/616_img_.png
617_img_	Val/input/617_img_.png	Val/GT/617_img_.png
619_img_	Train/input/619_img_.png	Train/GT/619_img_.png
61_img_	Train/input/61_img_.png	Train/GT/61_img_.png
620_img_	Train/input/620_img_.png	Train/GT/620_img_.png
622_img_	Train/input/622_img_.png	Train/GT/622_img_.png
623_img_	Train/input/623_img_.png	Train/GT/623_img_.png
625_img_	Train/input/625_img_.png	Train/GT/625_img_.png
626_img_	Train/input/626_img_.png	Train/GT/626_img_.png
628_img_	Train/input/628_img_.png	Train/GT/628_img_.png
629_img_	Train/input/629_img_.png	Train/GT/629_img_.png
62_img_	Train/input/62_img_.png	Train/GT/62_img_.png
630_img_	Train/input/630_img_.png	Train/GT/630_img_.png
631_img_	Train/input/631_img_.png	Train/GT/631_img_.png
632_img_	Train/input/632_img_.png	Train/GT/632_img_.png
633_img_	Train/input/633_img_.png	Train/GT/633_img_.png
634_img_	Train/input/634_img_.png	Train/GT/634_img_.png
635_img_	Val/input/635_img_.png	Val/GT/635_img_.png
636_img_	Train/input/636_img_.png	Train/GT/636_img_.png
638_img_	Val/input/638_img_.png	Val/GT/638_img_.png
639_img_	Train/input/639_img_.png	Train/GT/639_img_.png
63_img_	Val/input/63_img_.png	Val/GT/63_img_.png
640_img_	Val/input/640_img_.png	Val/GT/640_img_.png
642_img_	Train/input/642_img_.png	Train/GT/642_img_.png
645_img_	Train/input/645_img_.png	Train/GT/645_img_.png
646_img_	Train/input/646_img_.png	Train/GT/646_img_.png
647_img_	Val/input/647_img_.png	Val/GT/647_img_.png
648_img_	Train/input/648_img_.png	Train/GT/648_img_.png
649_img_	Train/input/649_img_.png	Train/GT/649_img_.png
64_img_	Train/input/64_img_.png	Train/GT/64_img_.png
650_img_	Train/input/650_img_.png	Train/GT/650_img_.png
651	Train/input/651.png	Train/GT/651.png
651_img_	Train/input/651_img_.png	Train/GT/651_img_.png
652_img_	Train/input/652_img_.png	Train/GT/652_img_.png
653_img_	Train/input/653_img_.png	Train/GT/653_img_.png
